"","X","Y","id","class.code","class.name","cells","mean.ndvi","phase.1","amplitude.1","phase.2","amplitude.2","min","max","height","slope","aspect","tpi","optional"
"124",-12.67460317,11.41765873,8289,30,"Grassland",36406265,0.405249983072281,4.25938749313354,0.224811971187592,0.883769571781158,0.0128208743408322,0.275999993085861,0.621999979019165,951,0.0333617739379406,1.08237457275391,1.5,TRUE
"125",-10.3125,10.9375,8328,10,"Forest",41287366,0.463935494422913,4.06025743484497,0.26166695356369,2.70249891281128,0.0362034291028976,0.335999995470047,0.660000026226044,412,0.0534989312291145,3.86143660545349,3.625,TRUE
"126",-12.3125,11.8125,8419,10,"Forest",32394790,0.589217364788055,4.24767923355103,0.14418850839138,4.92386770248413,0.0119345532730222,0.492000013589859,0.73199999332428,1091,0.147965803742409,1.6394385099411,6,TRUE
"127",-12.6875,12.875,8420,10,"Forest",21598732,0.372716426849365,4.52596426010132,0.291520476341248,2.90131092071533,0.0385555252432823,0.21000000834465,0.639999985694885,127,0.0469455793499947,0.605922996997833,-1,TRUE
"128",-11.61011905,9.214285714,8468,50,"Urban",58795018,0.477702140808105,4.01333856582642,0.136131301522255,4.82481908798218,0.0449683889746666,0.375999987125397,0.603999972343445,407,0.0434186160564423,4.91745901107788,1.25,TRUE
"129",-15.90674603,11.79563492,8475,10,"Forest",32562527,0.495034486055374,4.86758518218994,0.140036165714264,2.45673108100891,0.0231734402477741,0.36599999666214,0.656000018119812,23,0.0339373871684074,6.10998439788818,2,TRUE
"130",-17.46031746,14.72222222,8478,50,"Urban",2824961,0.106222219765186,5.07443857192993,0.0226350780576468,2.54918313026428,0.00888440757989883,0.0820000022649765,0.136000007390976,34,0.0154784573242068,1.33201837539673,0.75,TRUE
"131",-12.5,9.75,8499,10,"Forest",53350921,0.609040021896362,5.28712272644043,0.149331420660019,4.38118362426758,0.0953128486871719,0.446000009775162,0.777999997138977,79,0.119253821671009,2.15861558914185,9,TRUE
"132",-15.625,12.8125,8605,10,"Forest",22230811,0.449292302131653,4.98114395141602,0.227751880884171,4.55651140213013,0.0249124933034182,0.239999994635582,0.746000051498413,27,0.0349856801331043,2.56645274162292,1.5,TRUE
"133",-16.5625,12.5,8623,10,"Forest",25405066,0.60698413848877,5.24533271789551,0.128091394901276,3.24308371543884,0.04275718703866,0.483999997377396,0.751999974250793,22,0.0108510935679078,5.95621728897095,0.5,TRUE
"134",-12.25,7.5,8676,10,"Forest",76212613,0.649874985218048,5.9575777053833,0.10771632194519,3.82203960418701,0.107935883104801,0.53600001335144,0.733999967575073,10,0.0383913926780224,0.971619665622711,-1.875,TRUE
"135",-10.9375,11.5625,8774,10,"Forest",34936336,0.495621621608734,4.18070650100708,0.241409614682198,5.10808753967285,0.0403515361249447,0.310000002384186,0.751999974250793,428,0.228039398789406,4.77953624725342,5.25,TRUE
"136",-16.45138889,13.82043651,8905,30,"Grassland",11988698,0.330378383398056,4.91091299057007,0.140735700726509,3.09410119056702,0.0606729947030544,0.23199999332428,0.53600001335144,11,0.0345106869935989,5.21719026565552,0.875,TRUE
"137",-12.5,10.3125,8998,30,"Grassland",47635561,0.528363645076752,4.36554765701294,0.250723212957382,5.56320476531982,0.0379341542720795,0.34799998998642,0.804000020027161,602,0.159225061535835,0.605083703994751,2.75,TRUE
"138",-14.4375,10.4375,9017,10,"Forest",46363528,0.637920022010803,4.86731958389282,0.130103334784508,3.39528346061707,0.0185909606516361,0.516000032424927,0.773999989032745,17,0.0366715304553509,2.2846896648407,0.875,TRUE
"139",-10.25,6.0625,9029,10,"Forest",90820549,0.665846168994904,3.79767894744873,0.64705502986908,1.24313771724701,0.242918983101845,0.540000021457672,0.76800000667572,23,0.00542971305549145,0.784843921661377,1.125,TRUE
"140",-10.9375,11.625,9035,10,"Forest",34301296,0.455306679010391,4.06171131134033,0.271642535924911,2.9998414516449,0.0162167176604271,0.291999995708466,0.73199999332428,399,0.115547642111778,4.90274000167847,4.125,TRUE
"141",-13.375,13.125,9040,10,"Forest",19057879,0.383828580379486,4.39807081222534,0.320270985364914,1.95319092273712,0.0269890762865543,0.195999994874001,0.695999979972839,49,0.0274733621627092,2.47919034957886,-0.625,TRUE
"142",-10.0625,11.1875,9062,10,"Forest",38747458,0.523352921009064,4.18249464035034,0.174890786409378,4.967125415802,0.0574719533324242,0.356000006198883,0.748000025749207,505,0.19173701107502,6.11845254898071,2,TRUE
"143",-14,10,9103,40,"Cropland",50809249,0.370666682720184,5.13029432296753,0.0914462134242058,5.93074893951416,0.0469764396548271,0.256000012159348,0.483999997377396,2,0.00770825613290071,1.11057662963867,2.25,TRUE
"144",-10.5,6.5625,9109,10,"Forest",85739977,0.728999972343445,0.432141572237015,0.111926779150963,4.58035755157471,0.102343805134296,0.643999993801117,0.836000025272369,71,0.0292134433984756,5.68320178985596,0.5,TRUE
"145",-13.25,9.4375,9123,30,"Grassland",56525365,0.45736363530159,4.36202001571655,0.218455016613007,2.58711194992065,0.0247209649533033,0.351999998092651,0.583999991416931,16,0.021704426035285,0.0670283958315849,0.75,TRUE
"146",-14.9375,11.0625,9182,80,"Water",40012624,0.149913042783737,0.387846559286118,0.0099884495139122,5.96045255661011,0.0585762001574039,0.0520000010728836,0.252000004053116,0,0,3.34131646156311,-0.5,TRUE
"147",-12.5625,9.375,9294,10,"Forest",57161098,0.498347818851471,4.44626092910767,0.206872671842575,3.94722199440002,0.0541912727057934,0.34400001168251,0.740000009536743,68,0.0172660499811172,1.72636473178864,-1.125,TRUE
"148",-10.25,7.3125,9296,10,"Forest",78119749,0.753090918064117,1.19588983058929,0.0129868974909186,5.06227254867554,0.0758763179183006,0.603999972343445,0.860000014305115,344,0.0171784684062004,4.51527214050293,-1.375,TRUE
"149",-13.35615079,10.32837302,9317,10,"Forest",47473418,0.472163259983063,4.36088466644287,0.199970796704292,4.79253149032593,0.0213992316275835,0.360000014305115,0.685999989509583,140,0.0315108709037304,2.21900725364685,4.125,TRUE
"150",-16.24107143,14.6468254,9338,50,"Urban",3592270,0.19495652616024,4.96152877807617,0.0597712360322475,2.72616386413574,0.0251256916671991,0.148000001907349,0.256000012159348,10,0.00506766140460968,2.81186270713806,-0.375,TRUE
"151",-14.375,10.75,9347,10,"Forest",43188391,0.6492800116539,5.13513803482056,0.0933885648846626,5.73888969421387,0.0256667118519545,0.521999955177307,0.787999987602234,17,0.0197107810527086,1.14829337596893,-1,TRUE
"152",-10.625,7.1875,9464,10,"Forest",79389451,0.709384620189667,0.767659366130829,0.544426798820496,4.64806985855103,0.266418248414993,0.574000000953674,0.797999978065491,209,0.349910169839859,5.72370100021362,8.625,TRUE
"153",-13.9375,10.125,9467,10,"Forest",49539232,0.573920011520386,4.61740684509277,0.218163296580315,2.03508162498474,0.0591738224029541,0.469999998807907,0.718000054359436,20,0.0279034245759249,4.89066886901855,-0.875,TRUE
"154",-14.6875,11.125,9514,10,"Forest",39377836,0.505083322525024,4.98643445968628,0.15947587788105,3.59823226928711,0.0306395422667265,0.371999979019165,0.654000043869019,21,0.0349045507609844,3.68743348121643,2.5,TRUE
"155",-10.0625,6.625,9534,10,"Forest",85105378,0.722222208976746,6.22817039489746,0.099661722779274,3.83434772491455,0.103113159537315,0.653999984264374,0.819999992847443,131,0.0363801792263985,4.1380763053894,-3.875,TRUE
"156",-11,7,9559,10,"Forest",81294193,0.682526290416718,0.697807431221008,0.152626916766167,4.9982213973999,0.101858101785183,0.561999976634979,0.797999978065491,88,0.0463608652353287,2.1584460735321,-3.5,TRUE
"157",-12.6875,11.8125,9586,30,"Grassland",32394412,0.368393450975418,4.22779369354248,0.276782304048538,2.21295714378357,0.0272799469530582,0.247999995946884,0.628000020980835,225,0.0171843152493238,0.0482860654592514,0.625,TRUE
"158",-12.8125,7.875,9663,10,"Forest",72401806,0.683384597301483,4.29447984695435,0.279742658138275,2.0260853767395,0.103557035326958,0.565999984741211,0.777999997138977,13,0.0153697431087494,4.5155234336853,1.375,TRUE
"159",-12.54166667,10.06547619,9691,10,"Forest",50145439,0.472377359867096,4.3018217086792,0.198372110724449,4.68019866943359,0.0305517185479403,0.34400001168251,0.695999979972839,240,0.0589472986757755,3.72563362121582,5.125,TRUE
"160",-10.875,6.9375,9695,10,"Forest",81929359,0.704190492630005,4.48816251754761,0.985598087310791,2.81654667854309,0.406048625707626,0.560000002384186,0.828000009059906,83,0.0944879427552223,3.14159274101257,0.25,TRUE
"161",-10.8125,8.3125,9704,10,"Forest",67958542,0.633032262325287,4.28854179382324,0.11875606328249,0.713681280612946,0.0507541410624981,0.508000016212463,0.751999974250793,223,0.102626860141754,0.447603732347488,-0.25,TRUE
"162",-10.3125,6.6875,9707,10,"Forest",84470086,0.719846129417419,6.13624906539917,0.0579145178198814,3.9409351348877,0.0851545482873917,0.600000023841858,0.851999998092651,119,0.0706400349736214,3.33900952339172,4.25,TRUE
"163",-13.39980159,9.322420635,9756,40,"Cropland",57694494,0.444465130567551,4.71874523162842,0.149478524923325,3.67048287391663,0.0310330614447594,0.350000023841858,0.636000037193298,12,0.044291365891695,4.09524774551392,2.875,TRUE
"164",-13.0625,9.3125,9781,30,"Grassland",57795634,0.691466689109802,4.77891540527344,0.0995527803897858,4.02762079238892,0.015449563972652,0.547999978065491,0.808000028133392,50,0.0223760940134525,3.31738924980164,-0.75,TRUE
"165",-12.4375,9.3125,9784,10,"Forest",57796264,0.481365859508514,4.30574893951416,0.180488184094429,4.8513503074646,0.0937761291861534,0.310000002384186,0.669999957084656,57,0.0461599417030811,5.40390777587891,1,TRUE
"166",-10.8125,8.5625,9796,10,"Forest",65418382,0.711636364459991,4.25936365127563,0.106511041522026,5.21758985519409,0.0532585568726063,0.572000026702881,0.833999991416931,360,0.0588200427591801,5.22601366043091,-5.875,TRUE
"167",-11.875,7.75,9859,30,"Grassland",73672831,0.507857143878937,3.98035192489624,0.192483946681023,5.68685483932495,0.0436806976795197,0.351999998092651,0.663999974727631,35,0.0223680976778269,2.60008764266968,-0.625,TRUE
"168",-10.9375,14.375,9935,30,"Grassland",6359536,0.251573324203491,4.5275354385376,0.191648736596107,2.39514756202698,0.100854143500328,0.159999996423721,0.377999991178513,89,0.0228977240622044,4.57396268844604,-0.125,TRUE
"169",-15.3125,13.75,10000,40,"Cropland",12705526,0.279411762952805,4.75800085067749,0.190663710236549,2.85396504402161,0.0974070802330971,0.180000007152557,0.439999997615814,49,0.00776204513385892,1.11603236198425,1.5,TRUE
"170",-12.8125,12.8125,10040,10,"Forest",22233646,0.338089555501938,4.39872455596924,0.275838643312454,2.05745339393616,0.0445030480623245,0.194000005722046,0.603999972343445,137,0.0698754042387009,5.42206382751465,1.125,TRUE
"171",-10.9375,13.75,10097,30,"Grassland",12709936,0.30220690369606,4.48733472824097,0.201746836304665,2.24614381790161,0.0677610635757446,0.187999993562698,0.515999972820282,122,0.022845296189189,5.02749156951904,0.5,TRUE
"172",-16.5625,14.0625,10346,80,"Water",9529066,0.0942222252488136,5.91548013687134,0.0750644207000732,5.40213251113892,0.0525090433657169,-0.0320000015199184,0.275999993085861,1,0.0352320559322834,2.63768982887268,-0.625,TRUE
"173",-10.9375,7.8125,10379,10,"Forest",73038736,0.686285734176636,5.9684009552002,0.109367683529854,4.23325395584106,0.0774095207452774,0.564000010490417,0.779999971389771,181,0.061789833009243,3.69892907142639,0.875,TRUE
"174",-10.625,12.5,10411,10,"Forest",25411051,0.374318838119507,4.42327880859375,0.282238602638245,2.32156348228455,0.0430159717798233,0.219999998807907,0.663999974727631,372,0.0122996838763356,5.02899360656738,0.25,TRUE
"175",-15.625,14.6875,10422,40,"Cropland",3179611,0.214425534009933,4.69274520874023,0.113040946424007,2.73333477973938,0.0795067995786667,0.136000007390976,0.351999998092651,38,0.0175754800438881,4.97198915481567,-1.125,TRUE
"176",-12.5,9.6875,10485,30,"Grassland",53985961,0.375916659832001,4.69551658630371,0.188448399305344,3.81476020812988,0.112912178039551,0.256000012159348,0.537999987602234,87,0.039516743272543,2.69250416755676,-3.75,TRUE
"177",-10.625,10.625,10526,40,"Cropland",44462251,0.41499999165535,4.15933513641357,0.258376210927963,3.80475115776062,0.0385046452283859,0.236000001430511,0.656000018119812,430,0.0243168063461781,2.72317290306091,0.125,TRUE
"178",-11.25,9.6875,10617,10,"Forest",53987221,0.602456152439117,4.82172346115112,0.0589346177875996,4.20591402053833,0.138433948159218,0.453999996185303,0.76800000667572,470,0.0896978452801704,3.48704552650452,-0.25,TRUE
"179",-12.5,13.125,10689,10,"Forest",19058761,0.427199989557266,4.37963819503784,0.318812787532806,0.998340547084808,0.0214814152568579,0.224000006914139,0.727999985218048,126,0.0246507544070482,1.74720525741577,-1.125,TRUE
"180",-12.1875,13.125,10717,10,"Forest",19059076,0.401183098554611,4.43567657470703,0.348755329847336,3.05298447608948,0.0202664937824011,0.187999993562698,0.727999985218048,186,0.0843974426388741,1.71747291088104,-0.75,TRUE
"181",-15.9375,13.75,10761,40,"Cropland",12704896,0.219884052872658,4.70600128173828,0.142497479915619,2.79607939720154,0.0724529623985291,0.143999993801117,0.340000003576279,33,0.0155212366953492,3.9381697177887,-2,TRUE
"182",-12.1875,7.8125,10825,20,"Shrubland",73037476,0.614451587200165,4.27963399887085,0.194672510027885,6.02599906921387,0.0429177694022655,0.439999997615814,0.787999987602234,71,0.0706202611327171,4.52288389205933,7.875,TRUE
"183",-12.1875,8.4375,10832,40,"Cropland",66687076,0.446666657924652,4.49191093444824,0.217877686023712,2.51661086082458,0.00308570964261889,0.30799999833107,0.607999980449677,75,0.00543051585555077,6.0849871635437,0.25,TRUE
"184",-11.25,8.75,10877,10,"Forest",63512821,0.691384613513947,4.18256330490112,0.134300202131271,5.0161304473877,0.0214576348662376,0.575999975204468,0.808000028133392,379,0.043900728225708,0.533907353878021,-3.625,TRUE
"185",-14.6875,11.875,10885,10,"Forest",31757356,0.558571457862854,4.59362602233887,0.201650038361549,0.391703367233276,0.0271733086556196,0.425999999046326,0.759999990463257,49,0.0811448246240616,0.930565357208252,-2.125,TRUE
"186",-14.6875,12.5,10976,10,"Forest",25406956,0.446000009775162,4.76916885375977,0.299512058496475,0.671257793903351,0.0271452944725752,0.211999997496605,0.76800000667572,62,0.0121768489480019,0.91810554265976,0.875,TRUE
"187",-13.125,11.875,10991,10,"Forest",31758931,0.416758626699448,4.44814109802246,0.277238041162491,3.40779566764832,0.0158769823610783,0.263999998569489,0.694000005722046,91,0.0317533276975155,2.02850413322449,0.875,TRUE
"188",-16.5625,14.6875,10996,40,"Cropland",3178666,0.209023252129555,4.91484785079956,0.103643856942654,3.16073751449585,0.056571327149868,0.140000000596046,0.340000003576279,20,0.011145300231874,2.34294319152832,1.375,TRUE
"189",-15.9375,13.125,11005,10,"Forest",19055296,0.418303042650223,5.07029485702515,0.239941015839577,3.98887395858765,0.0686016902327538,0.272000014781952,0.697999954223633,32,0.012329232878983,1.73277151584625,-0.25,TRUE
"190",-10.625,12.1875,11118,10,"Forest",28586251,0.399176478385925,4.07834482192993,0.206055983901024,2.33992099761963,0.00507959583774209,0.272000014781952,0.607999980449677,444,0.0541007481515408,4.37442636489868,0.375,TRUE
"191",-10.3125,8.75,11278,10,"Forest",63513766,0.596631586551666,4.60720777511597,0.0934478789567947,4.60847330093384,0.0374691598117352,0.46399998664856,0.740000009536743,444,0.181081369519234,5.94689702987671,7,TRUE
"192",-14.375,12.5,11297,10,"Forest",25407271,0.444000005722046,4.61601543426514,0.24498350918293,0.67717981338501,0.0266035813838243,0.26800000667572,0.675999999046326,19,0.00776372011750937,5.66432094573975,-1,TRUE
"193",-12.1875,13.75,11351,30,"Grassland",12708676,0.260250002145767,4.44072484970093,0.225466325879097,2.37699127197266,0.0962891429662704,0.159999996423721,0.406000018119812,73,0.0123526519164443,5.02749156951904,0.25,TRUE
"194",-11.875,8.125,11370,10,"Forest",69862591,0.690810799598694,1.21708595752716,0.0401583313941956,5.25846195220947,0.08800358325243,0.544000029563904,0.811999976634979,83,0.0413277447223663,5.2513222694397,4.25,TRUE
"195",-14.375,13.75,11459,30,"Grassland",12706471,0.312941163778305,4.55503416061401,0.204613074660301,2.68403911590576,0.0965259671211243,0.208000004291534,0.495999991893768,52,0.00776066677644849,2.81307411193848,0.25,TRUE
"196",-11.5625,14.6875,11498,30,"Grassland",3183706,0.226400002837181,4.49770164489746,0.11055164039135,2.06696534156799,0.0614097714424133,0.159999996423721,0.342000007629395,55,0.0229284893721342,1.57079637050629,0.625,TRUE
"197",-11.5625,10.3125,11600,10,"Forest",47636506,0.639525413513184,4.5010666847229,0.0829471051692963,4.85195636749268,0.109516367316246,0.504000008106232,0.812000036239624,394,0.0549963377416134,4.84544610977173,0.375,TRUE
"198",-14.6875,14.6875,11605,20,"Shrubland",3180556,0.227901235222816,4.72582006454468,0.137456744909286,2.60262060165405,0.0707993134856224,0.138000011444092,0.349999994039536,53,0.0123984515666962,1.70902943611145,1.625,TRUE
"199",-15.3125,11.5625,11648,80,"Water",34931926,0.0119130443781614,1.03059911727905,0.0212986897677183,3.30872654914856,0.0044094305485487,-0.0799999982118607,0.112000003457069,0,0,1.57079637050629,0,TRUE
"200",-16.875,14.6875,11699,30,"Grassland",3178351,0.231849998235703,4.98275709152222,0.11088939011097,3.05171036720276,0.0593969821929932,0.162000000476837,0.346000015735626,58,0.0388595871627331,4.42814683914185,-1.25,TRUE
"201",-11.5625,12.5,11848,30,"Grassland",25410106,0.436378389596939,4.33320140838623,0.292921304702759,1.62498414516449,0.00421376014128327,0.238000005483627,0.73800003528595,178,0.13531394302845,1.07867658138275,3.875,TRUE
"202",-14.6875,13.75,12111,30,"Grassland",12706156,0.250555545091629,4.65911102294922,0.154350534081459,2.8307740688324,0.081408753991127,0.164000004529953,0.428000003099442,46,0.0121935568749905,5.48660802841187,-1.5,TRUE
"203",-12.8125,10.625,12138,10,"Forest",44460046,0.500581800937653,4.16523265838623,0.248880878090858,5.15137672424316,0.0159921534359455,0.360000014305115,0.759999990463257,252,0.019636619836092,2.79520487785339,2.125,TRUE
"204",-10.625,14.0625,12200,30,"Grassland",9535051,0.360051959753036,4.53812599182129,0.260452121496201,2.19978213310242,0.0919826254248619,0.208000004291534,0.632000029087067,377,0.196755334734917,3.90913796424866,24.125,TRUE
"205",-16.25,13.125,12394,10,"Forest",19054981,0.473043471574783,5.05986738204956,0.239585503935814,4.16849565505981,0.0281911604106426,0.284000009298325,0.759999990463257,10,0.0108507722616196,3.55368518829346,-0.75,TRUE
"206",-11.25,7.8125,12443,10,"Forest",73038421,0.70207405090332,3.67997050285339,0.267716199159622,0.642860352993011,0.0718158930540085,0.585999965667725,0.789999961853027,303,0.104252867400646,5.36901617050171,32,TRUE
"207",-16.5625,12.8125,12562,20,"Shrubland",22229866,0.315925925970078,5.33292293548584,0.114779479801655,1.10079431533813,0.0191970560699701,0.19200000166893,0.46000000834465,4,0.00553050683811307,3.93623900413513,0.5,TRUE
"208",-14.6875,11.5625,12565,30,"Grassland",34932556,0.605423748493195,4.88034296035767,0.160388067364693,0.100486911833286,0.0410190373659134,0.467999994754791,0.797999978065491,62,0.0308978967368603,2.34930205345154,-0.75,TRUE
"209",-15.9375,13.4375,12646,80,"Water",15880096,-0.072292685508728,2.78956127166748,0.00439906166866422,0.165988922119141,0.00902510900050402,-0.0799999982118607,-0.0480000004172325,2,0,1.57079637050629,0,TRUE
"210",-15.9375,12.8125,12712,40,"Cropland",22230496,0.498117655515671,5.27418088912964,0.201910674571991,3.14544725418091,0.0214451216161251,0.331999987363815,0.716000020503998,39,0.0196763444691896,5.76819610595703,-2.125,TRUE
"211",-10.9375,14.6875,12737,30,"Grassland",3184336,0.182426959276199,4.34612321853638,0.0836471617221832,2.10296440124512,0.052765142172575,0.140000000596046,0.252000004053116,71,0.0199279580265284,5.48453569412231,0.375,TRUE
"212",-14.0625,13.75,12771,30,"Grassland",12706786,0.279942035675049,4.35585403442383,0.155110135674477,2.17108988761902,0.0730958059430122,0.208000004291534,0.372000008821487,45,0.00555655919015408,0.796577095985413,-0.75,TRUE
"213",-15.9375,11.25,12773,80,"Water",38106496,-0.064800001680851,3.65704035758972,0.0166019517928362,0.116867549717426,0.0133201163262129,-0.0799999982118607,-0.0160000007599592,0,0,1.57079637050629,0,TRUE
"214",-13.125,9.6875,12850,20,"Shrubland",53985331,0.558960020542145,4.8625659942627,0.197475269436836,2.94736957550049,0.0301464665681124,0.416000008583069,0.740000009536743,178,0.087434709072113,0.46103709936142,1.5,TRUE
"215",-10.3125,11.5625,12884,10,"Forest",34936966,0.377971827983856,3.99625682830811,0.246805191040039,2.49240517616272,0.033637136220932,0.23199999332428,0.620000004768372,421,0.0413914397358894,0.112180449068546,-0.25,TRUE
"216",-14.6875,14.375,12889,30,"Grassland",6355756,0.257333338260651,4.60035991668701,0.167526885867119,2.6644766330719,0.0993266925215721,0.159999996423721,0.444000005722046,23,0.0229110941290855,4.13591051101685,-3.625,TRUE
"217",-14.0625,12.1875,12906,10,"Forest",28582786,0.593275368213654,4.58334398269653,0.172505170106888,6.00072145462036,0.0439979657530785,0.439999997615814,0.779999971389771,84,5.11732787344954e-06,1.57079637050629,1.5,TRUE
"218",-13.4375,12.5,12944,30,"Grassland",25408216,0.476967751979828,4.46930885314941,0.208519861102104,5.84398460388184,0.0206662062555552,0.328000009059906,0.703999996185303,187,0.022400364279747,0.282895773649216,-0.375,TRUE
"219",-13.75,14.375,13003,30,"Grassland",6356701,0.267315804958344,4.39260768890381,0.178779274225235,2.31057667732239,0.0985679477453232,0.164000004529953,0.432000011205673,57,0.0166896115988493,1.70922243595123,0.5,TRUE
"220",-15.625,14.375,13015,40,"Cropland",6354811,0.215310350060463,4.77241516113281,0.11621930450201,2.8820469379425,0.072208933532238,0.131999999284744,0.372000008821487,39,0.0222503412514925,4.80081415176392,-1.625,TRUE
"221",-16.91369048,14.77480159,13075,50,"Urban",2291272,0.172649994492531,5.11378908157349,0.0414795838296413,2.7399263381958,0.0142428996041417,0.136000007390976,0.219999998807907,73,0.00803266745060682,1.33207392692566,-0.25,TRUE
"222",-13.375,13,13082,10,"Forest",20327959,0.385464787483215,4.42347192764282,0.347226232290268,2.45208334922791,0.0294592157006264,0.175999999046326,0.748000025749207,79,0.0123195070773363,5.81179428100586,1.5,TRUE
"223",-15.5922619,11.85813492,13091,50,"Urban",31927804,0.132583335042,5.0878586769104,0.0353243090212345,2.8051929473877,0.00553362118080258,0.106000006198883,0.162000000476837,29,0.030383039265871,3.14159274101257,0.625,TRUE
"224",-17.17757937,14.7172619,13104,50,"Urban",2875646,0.163567572832108,4.77140474319458,0.0629481375217438,2.80534863471985,0.0340608917176723,0.11599999666214,0.238000005483627,23,0.0255392417311668,1.62199938297272,-0.375,TRUE
"225",-11.43948413,14.4593254,13137,50,"Urban",5502230,0.193295776844025,4.56164884567261,0.0406413339078426,2.13331985473633,0.0177164934575558,0.164000004529953,0.23199999332428,44,0.0193287115544081,3.39263200759888,0.875,TRUE
"226",-12,7.375,13161,40,"Cropland",77482945,0.481714278459549,3.30751752853394,0.237583070993423,5.97402286529541,0.190266028046608,0.256000012159348,0.628000020980835,4,0.00768066756427288,1.57079637050629,-1.75,TRUE
"227",-13.75,11.5625,13187,30,"Grassland",34933501,0.355096787214279,4.04412031173706,0.252264529466629,0.87666243314743,0.0546138361096382,0.239999994635582,0.560000002384186,223,0.0623244196176529,5.32219886779785,-2.875,TRUE
"228",-15.9375,14.6875,13239,30,"Grassland",3179296,0.221173912286758,4.70296716690063,0.109695285558701,2.86440134048462,0.0719606652855873,0.148000001907349,0.300000011920929,21,0.0155531838536263,2.72701621055603,-0.125,TRUE
"229",-14.625,11.3125,13243,30,"Grassland",37472779,0.685133337974548,5.08699989318848,0.127844095230103,5.28405809402466,0.0183710306882858,0.547999978065491,0.843999981880188,50,0.0122582223266363,1.88869607448578,0,TRUE
"230",-10.75,7.25,13278,10,"Forest",78754285,0.744592607021332,4.56130361557007,0.0282657314091921,4.41908073425293,0.0200781300663948,0.639999985694885,0.842000007629395,156,0.0583907961845398,3.25239372253418,8,TRUE
"231",-10.125,6.9375,13303,10,"Forest",81930115,0.733833312988281,0.67692369222641,0.122288100421429,4.55142116546631,0.132154121994972,0.624000012874603,0.842000007629395,181,0.0542223788797855,0.266412407159805,6.375,TRUE
"232",-10.0625,11.375,13365,10,"Forest",36842338,0.486626863479614,4.01617813110352,0.228198379278183,5.07460927963257,0.0735270157456398,0.272000014781952,0.723999977111816,360,0.010850160382688,2.81588506698608,-1.5,TRUE
"233",-11,7.125,13394,10,"Forest",80024113,0.683499991893768,1.38275039196014,0.114010974764824,5.24623680114746,0.0842982977628708,0.537999987602234,0.822000026702881,179,0.0855894759297371,3.35289812088013,4.375,TRUE
"234",-11.75,7.25,13479,30,"Grassland",78753277,0.596199989318848,1.62643837928772,0.137282013893127,5.75459623336792,0.167965516448021,0.46000000834465,0.720000028610229,14,0.0463307239115238,5.80312967300415,-1.875,TRUE
"235",-10.6875,11.1875,13495,20,"Shrubland",38746828,0.389971017837524,3.99483180046082,0.231745153665543,1.78770840167999,0.0204047318547964,0.244000002741814,0.603999972343445,398,0.015445239841938,1.76580786705017,2.75,TRUE
"236",-12.8125,8.8125,13566,40,"Cropland",62876206,0.487428575754166,4.08609104156494,0.167069405317307,5.47789907455444,0.0407810471951962,0.38400000333786,0.625999987125397,41,0.0195969361811876,5.13707637786865,1.625,TRUE
"237",-15,10.9375,13662,30,"Grassland",41282641,0.48836362361908,5.09104871749878,0.137959748506546,1.37891674041748,0.0238177292048931,0.360000014305115,0.635999977588654,7,0.0308647453784943,3.50419878959656,-3.75,TRUE
"238",-12.75,8.0625,13747,30,"Grassland",70496749,0.655600011348724,4.4949631690979,0.048433929681778,4.76717805862427,0.0181864313781261,0.53600001335144,0.744000017642975,14,0.0583974346518517,2.80128931999207,1,TRUE
"239",-10.4375,7.5,13983,10,"Forest",76214440,0.706399977207184,2.65087413787842,0.103382095694542,6.13848924636841,0.0895689353346825,0.557999968528748,0.800000011920929,311,0.0584611892700195,4.76778364181519,1.25,TRUE
"240",-10.125,7,13996,10,"Forest",81295075,0.740428566932678,0.377142488956451,0.0833421796560287,4.42783546447754,0.132032796740532,0.635999977588654,0.851999998092651,197,0.0661821886897087,5.27612733840942,5.375,TRUE
"241",-11.0625,7.0625,14127,10,"Forest",80659090,0.727478265762329,0.498819708824158,0.179303869605064,4.39119863510132,0.19806008040905,0.611999988555908,0.836000025272369,129,0.0826862752437592,1.75374615192413,-2.375,TRUE
"242",-11.1875,11.1875,14130,30,"Grassland",38746324,0.367522388696671,3.93067836761475,0.248890817165375,1.52696192264557,0.0198424402624369,0.252000004053116,0.613999962806702,625,0.0659390985965729,2.96271347999573,-0.75,TRUE
"243",-10.4375,7.75,14188,10,"Forest",73674280,0.719142854213715,3.31544947624207,0.0539935417473316,5.69274377822876,0.0482837148010731,0.620000004768372,0.804000020027161,467,0.184085443615913,1.33352291584015,7.75,TRUE
"244",-12,7.25,14272,30,"Grassland",78753025,0.403538465499878,3.17998123168945,0.0996029004454613,6.14730644226074,0.109385721385479,0.241999998688698,0.537999987602234,3,0.010865056887269,4.39103126525879,-1,TRUE
"245",-14.375,11.25,14279,30,"Grassland",38108071,0.380491226911545,4.03995895385742,0.201079741120338,1.7059485912323,0.0197945963591337,0.303999990224838,0.540000021457672,153,0.0295356959104538,1.25283193588257,-2.75,TRUE
"246",-14.6875,11,14286,20,"Shrubland",40647916,0.588393449783325,6.14088439941406,0.143107667565346,4.89470148086548,0.0597221665084362,0.439999997615814,0.772000014781952,16,0.0833530500531197,4.44363975524902,2,TRUE
